_id,devAddr,deduplicationId,time,deviceInfo.deviceClassEnabled,deviceInfo.tenantName,deviceInfo.tenantId,deviceInfo.deviceProfileId,deviceInfo.applicationId,deviceInfo.deviceName,deviceInfo.applicationName,deviceInfo.devEui,deviceInfo.deviceProfileName,deviceInfo.tags.Description,deviceInfo.tags.Address,deviceInfo.tags.Name,deviceInfo.tags.Location,txInfo.modulation.lora.spreadingFactor,txInfo.modulation.lora.bandwidth,txInfo.modulation.lora.codeRate,txInfo.frequency,fPort,data,fCnt,confirmed,adr,dr,rxInfo[0].rssi,rxInfo[1].rssi,rxInfo[2].rssi,rxInfo[3].rssi,rxInfo[0].metadata.region_config_id,rxInfo[1].metadata.region_config_id,rxInfo[2].metadata.region_config_id,rxInfo[3].metadata.region_config_id,rxInfo[0].metadata.region_common_name,rxInfo[1].metadata.region_common_name,rxInfo[2].metadata.region_common_name,rxInfo[3].metadata.region_common_name,rxInfo[0].nsTime,rxInfo[1].nsTime,rxInfo[2].nsTime,rxInfo[3].nsTime,rxInfo[0].timeSinceGpsEpoch,rxInfo[1].timeSinceGpsEpoch,rxInfo[2].timeSinceGpsEpoch,rxInfo[3].timeSinceGpsEpoch,rxInfo[0].snr,rxInfo[1].snr,rxInfo[2].snr,rxInfo[3].snr,rxInfo[0].context,rxInfo[1].context,rxInfo[2].context,rxInfo[3].context,rxInfo[0].uplinkId,rxInfo[1].uplinkId,rxInfo[2].uplinkId,rxInfo[3].uplinkId,rxInfo[0].location.altitude,rxInfo[1].location.altitude,rxInfo[2].location.altitude,rxInfo[3].location.altitude,rxInfo[0].location.latitude,rxInfo[1].location.latitude,rxInfo[2].location.latitude,rxInfo[3].location.latitude,rxInfo[0].location.longitude,rxInfo[1].location.longitude,rxInfo[2].location.longitude,rxInfo[3].location.longitude,rxInfo[0].gatewayId,rxInfo[1].gatewayId,rxInfo[2].gatewayId,rxInfo[3].gatewayId,rxInfo[0].crcStatus,rxInfo[1].crcStatus,rxInfo[2].crcStatus,rxInfo[3].crcStatus,margin,batteryLevelUnavailable,externalPowerSource,batteryLevel,rxInfo[0].channel,rxInfo[1].channel,rxInfo[2].channel,rxInfo[3].channel,object.co2_status,object.co2,object.temperature_message,object.pressure_message,object.pressure,object.battery,object.co2_message,object.pressure_status,object.humidity_status,object.temperature,object.humidity,object.humidity_message,object.temperature_status,rxInfo[0].gwTime,rxInfo[1].gwTime,rxInfo[2].gwTime,rxInfo[3].gwTime,code,level,context.deduplication_id,description
67497ca1e58a707f3ba591c0,009ad009,b43ba073-34af-49bc-bff5-ea2a9251c91b,2024-11-29T08:38:46.637+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,916600000,85,BX3oAQZzLB0DZ60ABGiK,1294,FALSE,TRUE,5,-121,-117,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T08:38:01.760739888+00:00,2024-11-29T08:38:01.764879037+00:00,,,1416904744.637s,1416904744.637s,,,-6.5,2,,,HJjrKw==,Y9HofA==,,,61596,51195,,,-66.16408539,-66.141716,,,-17.3871212,-17.38918114,,,-66.16408539,-66.141716,,,7076ff00540709b9,7076ff0054070994,,,CRC_OK,CRC_OK,,,,,,,7,7,,,Aceptable,488,Temperatura fresca,Riesgo de mareos y dolores de cabeza,746.8,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,17.3,69,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67497cffe58a707f3ba591c5,0135f92a,f676a21d-b4fe-43b4-bc95-e757de3d3a0a,2024-11-29T08:40:20.366+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916000000,85,BX00AgZzTR0DZ6sABGiR,1917,FALSE,TRUE,5,-117,,,,au915_0,,,,AU915,,,,2024-11-29T08:39:35.494919090+00:00,,,,1416904838.366s,,,,-0.8,,,,F4579A==,,,,31288,,,,-66.16503143,,,,-17.39978218,,,,-66.16503143,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,4,,,,Aceptable,564,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.1,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Alta,17.1,72.5,"Humedad alta; puede causar incomodidad, fatiga y aumentar la posibilidad de moho y alergias",Fresco,,,,,,,,
67497dc1e58a707f3ba591d1,019a6028,896c37a5-733c-4741-bb99-71b771e7a8cd,2024-11-29T08:43:34.443+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916600000,85,BX2bAQZzSR0DZ7QABGh8,1298,FALSE,TRUE,5,-119,-117,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T08:42:49.569228638+00:00,2024-11-29T08:42:49.569683546+00:00,,,1416905032.443s,1416905032.443s,,,-3,-6,,,LcB9cw==,Ix/elA==,,,5533,37688,,,-66.16409302,-66.16503143,,,-17.38712502,-17.399786,,,-66.16409302,-66.16503143,,,7076ff00540709b9,7076ff00540709ba,,,CRC_OK,CRC_OK,,,,,,,7,7,,,Normal,411,Temperatura fresca,Riesgo de mareos y dolores de cabeza,749.7,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Moderada,18,62,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67497f59e58a707f3ba591ec,0135f92a,c9deafd8-3afc-4b57-9977-d92df1971c1c,2024-11-29T08:50:22.254+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916400000,85,BX1AAgZzTx0DZ60ABGiR,1918,FALSE,TRUE,5,-109,,,,au915_0,,,,AU915,,,,2024-11-29T08:49:37.375168239+00:00,,,,1416905440.254s,,,,5,,,,O26O7A==,,,,51768,,,,-66.16497803,,,,-17.39978218,,,,-66.16497803,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,6,,,,Aceptable,576,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.3,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Alta,17.3,72.5,"Humedad alta; puede causar incomodidad, fatiga y aumentar la posibilidad de moho y alergias",Fresco,,,,,,,,
67497fc7e58a707f3ba591f5,01f5c530,42537646-1f33-4983-88ce-2c9d15aaad67,2024-11-29T08:52:12.567+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916400000,85,BX3OAQZzVxwDZ6cABGh5,1299,FALSE,TRUE,5,-104,-105,-101,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-29T08:51:27.688213413+00:00,2024-11-29T08:51:27.683180788+00:00,2024-11-29T08:51:27.687813541+00:00,,1416905550.567s,1416905550.567s,1416905550.567s,,9.5,6.8,10.5,,QgHNRA==,k9tpdA==,TKJtKw==,,55864,5628,24221,,-66.16497803,-66.14169312,-66.16407776,,-17.39978027,-17.38915253,-17.38711166,,-66.16497803,-66.14169312,-66.16407776,,7076ff00540709ba,7076ff0054070994,7076ff00540709b9,,CRC_OK,CRC_OK,CRC_OK,,,,,,6,6,6,,Aceptable,462,Temperatura fresca,Riesgo de mareos y dolores de cabeza,725.5,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,16.7,60.5,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67498027e58a707f3ba591fb,009ad009,13afd3f8-bc3f-4d72-8131-8897dbcd3828,2024-11-29T08:53:48.447+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,915800000,85,BX3rAQZzLx0DZ60ABGiK,1295,FALSE,TRUE,5,-118,,,,au915_0,,,,AU915,,,,2024-11-29T08:53:03.562914889+00:00,,,,1416905646.447s,,,,-2.8,,,,mZJuVA==,,,,7164,,,,-66.14170074,,,,-17.38916016,,,,-66.14170074,,,,7076ff0054070994,,,,CRC_OK,,,,,,,,3,,,,Aceptable,491,Temperatura fresca,Riesgo de mareos y dolores de cabeza,747.1,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,17.3,69,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
674981b3e58a707f3ba59217,0135f92a,b3dbf680-852b-4c0c-9cc0-7a649766ef07,2024-11-29T09:00:24.119+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,916600000,85,BX1WAgZzUB0DZ6wABGiU,1919,FALSE,TRUE,5,-119,-115,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T08:59:39.226274039+00:00,2024-11-29T08:59:39.230446299+00:00,,,1416906042.119s,1416906042.119s,,,-9,4,,,ae7sCw==,X05LLA==,,,40349,9017,,,-66.16409302,-66.16500854,,,-17.38711357,-17.39982605,,,-66.16409302,-66.16500854,,,7076ff00540709b9,7076ff00540709ba,,,CRC_OK,CRC_OK,,,,,,,7,7,,,Aceptable,598,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.4,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Alta,17.2,74,"Humedad alta; puede causar incomodidad, fatiga y aumentar la posibilidad de moho y alergias",Fresco,,,,,,,,
6749834de58a707f3ba59230,01f5c530,32f4ab76-f1d7-4ffb-b072-e4d64d81ba65,2024-11-29T09:07:14.359+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,915200000,85,BX3GAQZzWRwDZ6YABGh8,1300,FALSE,TRUE,5,-109,-105,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T09:06:29.461448766+00:00,2024-11-29T09:06:29.462949374+00:00,,,1416906452.359s,1416906452.359s,,,5.5,6.8,,,d8INDA==,gmKuuw==,,,28729,33438,,,-66.16503906,-66.16408539,,,-17.39984894,-17.387146,,,-66.16503906,-66.16408539,,,7076ff00540709ba,7076ff00540709b9,,,CRC_OK,CRC_OK,,,,,,,,,,,Aceptable,454,Temperatura fresca,Riesgo de mareos y dolores de cabeza,725.7,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,16.6,62,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
6749840de58a707f3ba59242,0135f92a,f5c71f59-033f-4178-8471-acaad4f3b343,2024-11-29T09:10:25.969+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,915200000,85,BX1lAgZzUh0DZ6sABGiV,1920,FALSE,TRUE,5,-100,,,,au915_0,,,,AU915,,,,2024-11-29T09:09:41.071981399+00:00,,,,1416906643.969s,,,,3.5,,,,gy3GtA==,,,,37433,,,,-66.16503143,,,,-17.3998127,,,,-66.16503143,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,,,,,Aceptable,613,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.6,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Alta,17.1,74.5,"Humedad alta; puede causar incomodidad, fatiga y aumentar la posibilidad de moho y alergias",Fresco,,,,,,,,
674984cde58a707f3ba5924b,019a6028,2dce23a5-938e-4826-81c4-e25d4d392eaa,2024-11-29T09:13:38.058+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916400000,85,BX2FAQZzTR0DZ7YABGh7,1300,FALSE,TRUE,5,-119,-119,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T09:12:53.151463156+00:00,2024-11-29T09:12:53.156931837+00:00,,,1416906836.058s,1416906836.058s,,,-7.8,-8.8,,,jqDRFA==,mUFzgw==,,,43833,19871,,,-66.16503143,-66.16410065,,,-17.3998127,-17.38713074,,,-66.16503143,-66.16410065,,,7076ff00540709ba,7076ff00540709b9,,,CRC_OK,CRC_OK,,,,,,,6,6,,,Normal,389,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.1,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Moderada,18.2,61.5,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
674986d3e58a707f3ba59270,01f5c530,829dc597-eb39-45fd-a2e3-ec897e6a13dc,2024-11-29T09:22:16.192+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916200000,85,BX3HAQZzWxwDZ6YABGh6,1301,FALSE,TRUE,5,-103,-103,-105,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-29T09:21:31.289435575+00:00,2024-11-29T09:21:31.280774439+00:00,2024-11-29T09:21:31.288886925+00:00,,1416907354.192s,1416907354.192s,1416907354.192s,,5.8,7,7,,rYLo9A==,uCOMaw==,JK4F1Q==,,60985,46495,59570,,-66.16500854,-66.16407013,-66.14174652,,-17.39976311,-17.38709831,-17.38918114,,-66.16500854,-66.16407013,-66.14174652,,7076ff00540709ba,7076ff00540709b9,7076ff0054070994,,CRC_OK,CRC_OK,CRC_OK,,,,,,5,5,5,,Aceptable,455,Temperatura fresca,Riesgo de mareos y dolores de cabeza,725.9,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,16.6,61,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67498733e58a707f3ba59276,009ad009,698f703b-c0f2-47e9-abf8-68ddb58b650a,2024-11-29T09:23:52.057+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,916400000,85,BX0CAgZzMh0DZ6wABGiL,1297,FALSE,TRUE,5,-116,,,,au915_0,,,,AU915,,,,2024-11-29T09:23:07.140872620+00:00,,,,1416907450.057s,,,,2.8,,,,KmTPRQ==,,,,62642,,,,-66.14173126,,,,-17.38916397,,,,-66.14173126,,,,7076ff0054070994,,,,CRC_OK,,,,,,,,6,,,,Aceptable,514,Temperatura fresca,Riesgo de mareos y dolores de cabeza,747.4,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,17.2,69.5,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67498852e58a707f3ba59286,019a6028,f16b193f-22df-40f2-ae6b-fa03a9e8d413,2024-11-29T09:28:39.832+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,915400000,85,BX2gAQZzTh0DZ7YABGh7,1301,FALSE,TRUE,5,-123,-117,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T09:27:54.920539130+00:00,2024-11-29T09:27:54.914939532+00:00,,,1416907737.832s,1416907737.832s,,,-8.2,2.5,,,xGDKbA==,zwFuow==,,,9018,64927,,,-66.16500854,-66.16407776,,,-17.39977455,-17.38716507,,,-66.16500854,-66.16407776,,,7076ff00540709ba,7076ff00540709b9,,,CRC_OK,CRC_OK,,,,,,,1,1,,,Normal,416,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.2,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Moderada,18.2,61.5,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
674988c0e58a707f3ba5928f,0135f92a,f080e0cb-4edc-4f5d-9ec9-3e9f1eee766c,2024-11-29T09:30:29.750+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,915800000,85,BX0wAgZzVR0DZ6kABGiU,1922,FALSE,TRUE,5,-115,,,,au915_0,,,,AU915,,,,2024-11-29T09:29:44.826825070+00:00,,,,1416907847.750s,,,,3.2,,,,yu4B1A==,,,,14138,,,,-66.16499329,,,,-17.39977074,,,,-66.16499329,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,3,,,,Aceptable,560,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.9,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Alta,16.9,74,"Humedad alta; puede causar incomodidad, fatiga y aumentar la posibilidad de moho y alergias",Fresco,,,,,,,,
67498a58e58a707f3ba592ae,01f5c530,2ad8acf5-9926-41b2-90de-4fe4403947d0,2024-11-29T09:37:17.979+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,915800000,85,BX3KAQZzXRwDZ6gABGh6,1302,FALSE,TRUE,5,-111,-103,-112,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-29T09:36:33.055335800+00:00,2024-11-29T09:36:33.055699733+00:00,2024-11-29T09:36:33.049733954+00:00,,1416908255.979s,1416908255.979s,1416908255.979s,,7.2,10,6,,Wm4wfQ==,7eO4Mw==,CMTvSw==,,16051,18336,61089,,-66.141716,-66.16407013,-66.16501617,,-17.38918304,-17.38714027,-17.39982033,,-66.141716,-66.16407013,-66.16501617,,7076ff0054070994,7076ff00540709b9,7076ff00540709ba,,CRC_OK,CRC_OK,CRC_OK,,,,,,3,3,3,,Aceptable,458,Temperatura fresca,Riesgo de mareos y dolores de cabeza,726.1,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,16.8,61,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67498ab8e58a707f3ba592b3,009ad009,76964949-256f-47a6-93c0-cd7f1e0045ce,2024-11-29T09:38:53.866+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,915400000,85,BX39AQZzNR0DZ6wABGiM,1298,FALSE,TRUE,5,-110,-117,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-29T09:38:08.939024019+00:00,2024-11-29T09:38:08.936478502+00:00,,,1416908351.866s,1416908351.866s,,,5.5,-1.8,,,YCVRTQ==,85rZIw==,,,18611,21920,,,-66.14170837,-66.1640625,,,-17.38919067,-17.38713455,,,-66.14170837,-66.1640625,,,7076ff0054070994,7076ff00540709b9,,,CRC_OK,CRC_OK,,,,,,,1,1,,,Aceptable,509,Temperatura fresca,Riesgo de mareos y dolores de cabeza,747.7,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Moderada,17.2,70,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67498bd8e58a707f3ba592c7,019a6028,41de115d-2061-4386-8d12-3d930ad492fe,2024-11-29T09:43:41.647+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916200000,85,BX24AQZzUR0DZ7QABGiA,1302,FALSE,TRUE,5,-117,,,,au915_0,,,,AU915,,,,2024-11-29T09:42:56.719604880+00:00,,,,1416908639.647s,,,,-1,,,,BMIG4w==,,,,31904,,,,-66.16407013,,,,-17.3871212,,,,-66.16407013,,,,7076ff00540709b9,,,,CRC_OK,,,,,,,,5,,,,Normal,440,Temperatura fresca,Riesgo de mareos y dolores de cabeza,750.5,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Moderada,18,64,Humedad moderada; puede sentirse algo pegajoso,Fresco,,,,,,,,
67498d74e58a707f3ba592e4,0135f92a,bf7b5fa8-8782-4710-bcfe-d7f9f8b420f6,2024-11-29T09:50:33.493+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6968,EM500-CO2-915M,24e124126d376968,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,Sensor CO2 ,"-17.405980857442945, -66.17001121710645",7,125000,CR_4_5,915600000,85,BX0MAgZzWB0DZ6oABGiQ,1924,FALSE,TRUE,5,-111,,,,au915_0,,,,AU915,,,,2024-11-29T09:49:48.554015040+00:00,,,,1416909051.493s,,,,3.2,,,,OC+EUw==,,,,23714,,,,-66.1650238,,,,-17.39982605,,,,-66.1650238,,,,7076ff00540709ba,,,,CRC_OK,,,,,,,,2,,,,Aceptable,524,Temperatura fresca,Riesgo de mareos y dolores de cabeza,751.2,,"Calidad de aire adecuado, se recomienda mantener la ventilacion actual",Muy baja,Alta,17,72,"Humedad alta; puede causar incomodidad, fatiga y aumentar la posibilidad de moho y alergias",Fresco,,,,,,,,
